Date,Category,Descript,DayOfWeek,PdDistrict,Resolution,Address,X,Y
7/26/2017,WARRANTS,WARRANT ARREST,Wednesday,MISSION,"ARREST, BOOKED",2500 Block of MISSION ST,-122.4187538,37.75622501
7/27/2017,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,INGLESIDE,NONE,LELAND AV / ALPHA ST,-122.4056344,37.71193537
7/27/2017,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,BAYVIEW,UNFOUNDED,NEWCOMB AV / 3RD ST,-122.390417,37.73559261
7/27/2017,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,HAYES ST / STEINER ST,-122.4328328,37.77562497
7/27/2017,TREA,TRESPASSING OR LOITERING NEAR POSTED INDUSTRIAL PROPERTY,Thursday,BAYVIEW,NONE,100 Block of MARLIN CT,-122.3723517,37.72719929
7/27/2017,DRUG/NARCOTIC,POSSESSION OF COCAINE,Thursday,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
7/27/2017,NON-CRIMINAL,FOUND PROPERTY,Thursday,PARK,NONE,HAYES ST / SCOTT ST,-122.4361303,37.77520551
7/27/2017,ASSAULT,BATTERY,Thursday,NORTHERN,NONE,1900 Block of BROADWAY ST,-122.4291937,37.79505248
7/27/2017,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,MISSION,NONE,CESAR CHAVEZ ST / POTRERO AV,-122.4050969,37.74911001
7/27/2017,DRUG/NARCOTIC,POSSESSION OF HEROIN FOR SALES,Thursday,NORTHERN,"ARREST, BOOKED",MARKET ST / 9TH ST,-122.4162938,37.77749368
7/27/2017,ASSAULT,BATTERY,Thursday,TARAVAL,NONE,CAPITOL AV / OCEAN AV,-122.4592124,37.72453296
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,VANNESS AV / NORTHPOINT ST,-122.4253009,37.80507699
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,300 Block of FREMONT ST,-122.3927612,37.78740785
7/27/2017,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,CENTRAL,"ARREST, BOOKED",600 Block of FRANCISCO ST,-122.4155788,37.80447069
7/27/2017,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,TENDERLOIN,"ARREST, BOOKED",300 Block of ELLIS ST,-122.4119876,37.78502266
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.4135641,37.77951403
7/27/2017,ROBBERY,CARJACKING WITH A GUN,Thursday,TARAVAL,NONE,GENEVA AV / LOUISBURG ST,-122.4492936,37.72175277
7/27/2017,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,SOUTHERN,EXCEPTIONAL CLEARANCE,0 Block of DORE ST,-122.413046,37.77386178
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,RICHMOND,NONE,JOHNFKENNEDY DR / 8TH AV,-122.4898047,37.77089178
7/27/2017,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,TARAVAL,NONE,1700 Block of NORIEGA ST,-122.4823797,37.75403513
7/27/2017,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.4066811,37.7553431
7/27/2017,DISORDERLY CONDUCT,MAINTAINING A PUBLIC NUISANCE,Thursday,MISSION,"ARREST, BOOKED",21ST ST / SHOTWELL ST,-122.4156293,37.75723223
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,MISSION ST / 24TH ST,-122.4184482,37.75223917
7/27/2017,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.4066811,37.7553431
7/27/2017,ROBBERY,ROBBERY OF A CHAIN STORE WITH A DANGEROUS WEAPON,Thursday,CENTRAL,NONE,100 Block of JACKSON ST,-122.3989195,37.79695357
7/27/2017,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.4058617,37.78662723
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.3973888,37.78255435
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,700 Block of PACIFIC AV,-122.4072344,37.79690726
7/27/2017,ASSAULT,BATTERY,Thursday,CENTRAL,"ARREST, BOOKED",900 Block of SUTTER ST,-122.4160109,37.78822667
7/27/2017,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Thursday,TARAVAL,NONE,1700 Block of NORIEGA ST,-122.4823797,37.75403513
7/27/2017,ASSAULT,BATTERY,Thursday,MISSION,NONE,2300 Block of 16TH ST,-122.4095299,37.76571844
7/27/2017,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,INGLESIDE,NONE,200 Block of AMAZON AV,-122.438292,37.71652288
7/27/2017,OTHER OFFENSES,RESISTING ARREST,Thursday,NORTHERN,"ARREST, BOOKED",HEMLOCK ST / POLK ST,-122.4200215,37.78728071
7/27/2017,NON-CRIMINAL,FOUND PROPERTY,Thursday,CENTRAL,NONE,200 Block of BAY ST,-122.4111355,37.80587011
7/27/2017,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Thursday,SOUTHERN,NONE,100 Block of 9TH ST,-122.4139805,37.77556873
7/27/2017,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE,Thursday,NORTHERN,"ARREST, BOOKED",OLIVE ST / VANNESS AV,-122.4210968,37.78429378
7/27/2017,DRUG/NARCOTIC,SALE OF HEROIN,Thursday,NORTHERN,NONE,300 Block of MCALLISTER ST,-122.4177779,37.78030899
7/27/2017,NON-CRIMINAL,TARASOFF REPORT,Thursday,CENTRAL,NONE,900 Block of HYDE ST,-122.4170443,37.78959528
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,SOUTHERN,NONE,KEARNY ST / MARKET ST,-122.4034341,37.78764305
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,NORTHERN,NONE,SUTTER ST / POLK ST,-122.4201203,37.78775706
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,MISSION,NONE,2300 Block of 16TH ST,-122.4095299,37.76571844
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,SOUTHERN,NONE,TOWNSEND ST / 4TH ST,-122.3949859,37.77709095
7/27/2017,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,PARK,NONE,100 Block of MUSEUM WY,-122.4401347,37.76460487
7/27/2017,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,INGLESIDE,NONE,POWHATTAN AV / BRADFORD ST,-122.4095011,37.74131712
7/27/2017,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,TARAVAL,NONE,GENEVA AV / LOUISBURG ST,-122.4492936,37.72175277
7/27/2017,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,TARAVAL,NONE,1200 Block of 42ND AV,-122.5017653,37.76340264
7/27/2017,NON-CRIMINAL,FOUND PROPERTY,Thursday,SOUTHERN,NONE,5TH ST / FOLSOM ST,-122.4033904,37.78026558
7/27/2017,ROBBERY,"ROBBERY,  ATM, GUN",Thursday,CENTRAL,NONE,700 Block of BEACH ST,-122.4213821,37.80649078
7/27/2017,WEAPON LAWS,FIREARM WITH ALTERED IDENTIFICATION,Thursday,INGLESIDE,"ARREST, BOOKED",200 Block of PEABODY ST,-122.4080528,37.70904084
7/27/2017,WARRANTS,WARRANT ARREST,Thursday,MISSION,"ARREST, BOOKED",400 Block of CASTRO ST,-122.4351501,37.76175972
7/27/2017,ASSAULT,BATTERY,Thursday,MISSION,NONE,16TH ST / MISSION ST,-122.4196718,37.76505012
7/27/2017,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,TENDERLOIN,"ARREST, BOOKED",300 Block of EDDY ST,-122.4129305,37.78383444
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,BAYVIEW,NONE,600 Block of SWEENY ST,-122.4177968,37.73036412
7/27/2017,DRUG/NARCOTIC,POSSESSION OF BASE/ROCK COCAINE FOR SALE,Thursday,NORTHERN,NONE,300 Block of MCALLISTER ST,-122.4177779,37.78030899
7/27/2017,LARCENY/THEFT,GRAND THEFT SHOPLIFTING,Thursday,CENTRAL,NONE,300 Block of POWELL ST,-122.4083843,37.78782711
7/27/2017,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Thursday,NORTHERN,"ARREST, BOOKED",MARKET ST / 9TH ST,-122.4162938,37.77749368
7/27/2017,WARRANTS,WARRANT ARREST,Thursday,CENTRAL,"ARREST, BOOKED",600 Block of FRANCISCO ST,-122.4155788,37.80447069
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,FILBERT ST / JONES ST,-122.4159472,37.80054586
7/27/2017,NON-CRIMINAL,FOUND PROPERTY,Thursday,CENTRAL,NONE,700 Block of VALLEJO ST,-122.4097917,37.79850835
7/27/2017,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
7/27/2017,ROBBERY,ATTEMPTED ROBBERY WITH BODILY FORCE,Thursday,INGLESIDE,NONE,OCEAN AV / CAYUGA AV,-122.438808,37.72360145
7/27/2017,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Thursday,MISSION,NONE,TREAT AV / 17TH ST,-122.4135917,37.76382223
7/27/2017,NON-CRIMINAL,"DEATH REPORT, CAUSE UNKNOWN",Thursday,TENDERLOIN,NONE,600 Block of ELLIS ST,-122.4169161,37.78439445
7/27/2017,OTHER OFFENSES,POSSESSION OF BURGLARY TOOLS,Thursday,CENTRAL,"ARREST, BOOKED",600 Block of FRANCISCO ST,-122.4155788,37.80447069
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,1500 Block of THE EMBARCADERONORTH ST,-122.4081361,37.80786035
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,RICHMOND,NONE,25TH AV / CLEMENT ST,-122.4848733,37.78202318
7/27/2017,OTHER OFFENSES,RESISTING ARREST,Thursday,NORTHERN,"ARREST, BOOKED",MARKET ST / 9TH ST,-122.4162938,37.77749368
7/27/2017,DRUG/NARCOTIC,SALE OF HEROIN,Thursday,SOUTHERN,"ARREST, BOOKED",100 Block of 9TH ST,-122.4139805,37.77556873
7/27/2017,ROBBERY,ROBBERY ON THE STREET WITH A GUN,Thursday,TARAVAL,NONE,GENEVA AV / LOUISBURG ST,-122.4492936,37.72175277
7/27/2017,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,BAYVIEW,"ARREST, BOOKED",BAY SHORE BL / FLOWER ST,-122.4056673,37.7424862
7/27/2017,FORGERY/COUNTERFEITING,"CHECKS OR LEGAL INSTRUMENTS, UTTERING FORGED",Thursday,NORTHERN,NONE,2200 Block of CHESTNUT ST,-122.4399178,37.80040645
7/27/2017,OTHER OFFENSES,INDECENT EXPOSURE,Thursday,TARAVAL,NONE,1300 Block of 25TH AV,-122.4835562,37.76232705
7/27/2017,STOLEN PROPERTY,"STOLEN PROPERTY, POSSESSION WITH KNOWLEDGE, RECEIVING",Thursday,CENTRAL,"ARREST, BOOKED",NORTHPOINT ST / JONES ST,-122.4170818,37.80614209
7/27/2017,DRIVING UNDER THE INFLUENCE,DRIVING WHILE UNDER THE INFLUENCE OF ALCOHOL,Thursday,MISSION,"ARREST, BOOKED",1000 Block of POTRERO AV,-122.4066811,37.7553431
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,800 Block of STEINER ST,-122.4330571,37.77703797
7/27/2017,NON-CRIMINAL,FOUND PROPERTY,Thursday,MISSION,NONE,14TH ST / SOUTH VAN NESS AV,-122.4178034,37.76840431
7/27/2017,NON-CRIMINAL,FOUND PROPERTY,Thursday,RICHMOND,NONE,41ST AV / CLEMENT ST,-122.5020118,37.7812252
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.4279912,37.78495312
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,SOUTHERN,NONE,200 Block of TOWNSEND ST,-122.3944912,37.77755403
7/27/2017,ASSAULT,AGGRAVATED ASSAULT WITH BODILY FORCE,Thursday,TENDERLOIN,"ARREST, BOOKED",EDDY ST / TAYLOR ST,-122.4109552,37.78413995
7/27/2017,WARRANTS,ENROUTE TO ADULT AUTHORITY,Thursday,TENDERLOIN,"ARREST, BOOKED",TURK ST / LEAVENWORTH ST,-122.4140563,37.78279311
7/27/2017,DRUG/NARCOTIC,POSSESSION OF NARCOTICS PARAPHERNALIA,Thursday,NORTHERN,"ARREST, BOOKED",OLIVE ST / VANNESS AV,-122.4210968,37.78429378
7/27/2017,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,PARK,NONE,700 Block of STANYAN ST,-122.4533269,37.76776786
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,RICHMOND,NONE,5700 Block of GEARY BL,-122.4810033,37.78038213
7/27/2017,ROBBERY,"ROBBERY ON THE STREET, STRONGARM",Thursday,MISSION,NONE,19TH ST / CASTRO ST,-122.434854,37.75928879
7/27/2017,WARRANTS,WARRANT ARREST,Thursday,TENDERLOIN,"ARREST, BOOKED",EDDY ST / TAYLOR ST,-122.4109552,37.78413995
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,MISSION,NONE,DOLORES ST / 18TH ST,-122.4260796,37.76142678
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,LARKIN ST / MYRTLE ST,-122.4179993,37.78564075
7/27/2017,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,CENTRAL,NONE,800 Block of GEARY ST,-122.4172733,37.78614939
7/27/2017,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Thursday,SOUTHERN,NONE,0 Block of GUERRERO ST,-122.4245182,37.77029946
7/27/2017,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,RICHMOND,NONE,900 Block of GREAT HY,-122.5104974,37.76722394
7/27/2017,DISORDERLY CONDUCT,COMMITTING PUBLIC NUISANCE,Thursday,MISSION,"ARREST, BOOKED",21ST ST / SHOTWELL ST,-122.4156293,37.75723223
7/27/2017,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,MISSION,"ARREST, BOOKED",21ST ST / SHOTWELL ST,-122.4156293,37.75723223
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,NORTHERN,NONE,1400 Block of BUSH ST,-122.4211325,37.78853811
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,TARAVAL,NONE,1600 Block of HOLLOWAY AV,-122.4782782,37.72094516
7/27/2017,DRUG/NARCOTIC,SALE OF BASE/ROCK COCAINE,Thursday,NORTHERN,NONE,300 Block of MCALLISTER ST,-122.4177779,37.78030899
7/27/2017,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,NORTHERN,NONE,700 Block of FILLMORE ST,-122.4313616,37.77629724
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,CENTRAL,NONE,BAY ST / STOCKTON ST,-122.4103138,37.80602666
7/27/2017,ASSAULT,BATTERY,Thursday,CENTRAL,"ARREST, BOOKED",SANSOME ST / FILBERT ST,-122.4029756,37.8021678
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,NORTHERN,NONE,1600 Block of JACKSON ST,-122.4222314,37.79398325
7/27/2017,ROBBERY,"ROBBERY, BODILY FORCE",Thursday,NORTHERN,NONE,OCTAVIA ST / PAGE ST,-122.4240596,37.77387586
7/27/2017,BURGLARY,"BURGLARY,BLDG. UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,TENDERLOIN,"ARREST, BOOKED",EDDY ST / TAYLOR ST,-122.4109552,37.78413995
7/27/2017,OTHER OFFENSES,CONSPIRACY,Thursday,CENTRAL,"ARREST, BOOKED",NORTHPOINT ST / JONES ST,-122.4170818,37.80614209
7/27/2017,FORGERY/COUNTERFEITING,"FORGERY, NOTES",Thursday,NORTHERN,NONE,OCTAVIA ST / PAGE ST,-122.4240596,37.77387586
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,INGLESIDE,NONE,300 Block of ARLINGTON ST,-122.4277608,37.73622075
7/27/2017,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,SOUTHERN,"ARREST, BOOKED",7TH ST / MARKET ST,-122.4125153,37.78047775
7/27/2017,OTHER OFFENSES,MISCELLANEOUS INVESTIGATION,Thursday,BAYVIEW,NONE,1200 Block of 3RD ST,-122.3895176,37.77246824
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,TARAVAL,NONE,2300 Block of 38TH AV,-122.4961823,37.7430658
7/27/2017,OTHER OFFENSES,FALSE PERSONATION TO RECEIVE MONEY OR PROPERTY,Thursday,NORTHERN,NONE,OCTAVIA ST / PAGE ST,-122.4240596,37.77387586
7/27/2017,SECONDARY CODES,DOMESTIC VIOLENCE,Thursday,RICHMOND,"ARREST, BOOKED",100 Block of 3RD AV,-122.4614888,37.78610645
7/27/2017,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,RICHMOND,"ARREST, BOOKED",100 Block of 3RD AV,-122.4614888,37.78610645
7/27/2017,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,SOUTHERN,NONE,10TH ST / FOLSOM ST,-122.4128266,37.77281156
7/27/2017,ASSAULT,FALSE IMPRISONMENT,Thursday,INGLESIDE,NONE,MISSION ST / PRECITA AV,-122.4191235,37.74677552
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Thursday,CENTRAL,NONE,BROADWAY ST / FRONT ST,-122.3998757,37.79872923
7/27/2017,NON-CRIMINAL,LOST PROPERTY,Thursday,BAYVIEW,NONE,0 Block of APPAREL WY,-122.4027905,37.74027847
7/27/2017,TRESPASS,TRESPASSING,Thursday,RICHMOND,NONE,2600 Block of SACRAMENTO ST,-122.4365008,37.78946921
7/27/2017,ASSAULT,ATTEMPTED SIMPLE ASSAULT,Thursday,INGLESIDE,NONE,200 Block of RUTLEDGE ST,-122.4081038,37.74541154
7/27/2017,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,INGLESIDE,NONE,900 Block of GENEVA AV,-122.440593,37.71630467
7/27/2017,DRUG/NARCOTIC,SALE OF HEROIN,Thursday,TENDERLOIN,"ARREST, BOOKED",100 Block of HYDE ST,-122.4156697,37.78211985
7/27/2017,ASSAULT,BATTERY,Thursday,SOUTHERN,NONE,200 Block of INTERSTATE80 HY,-122.3655654,37.8096707
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
7/27/2017,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Thursday,INGLESIDE,"ARREST, BOOKED",HIGHLAND AV / PATTON ST,-122.4231175,37.7373571
7/27/2017,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,NORTHERN,NONE,BUCHANAN ST / HAYES ST,-122.4279176,37.77625209
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,2200 Block of STOCKTON ST,-122.4103376,37.80651288
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,SOUTHERN,NONE,1100 Block of MISSION ST,-122.4116262,37.77858957
7/27/2017,VEHICLE THEFT,STOLEN TRUCK,Thursday,NORTHERN,NONE,FULTON ST / WEBSTER ST,-122.4298504,37.77791806
7/27/2017,LARCENY/THEFT,GRAND THEFT BICYCLE,Thursday,SOUTHERN,NONE,4TH ST / MARKET ST,-122.4058325,37.78574465
7/27/2017,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,MISSION,"ARREST, BOOKED",19TH ST / SHOTWELL ST,-122.4159298,37.760433
7/27/2017,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,RICHMOND,"ARREST, BOOKED",800 Block of LA PLAYA ST,-122.5098954,37.7723132
7/27/2017,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,MISSION,NONE,1000 Block of POTRERO AV,-122.4065391,37.75648641
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,1600 Block of POST ST,-122.4289927,37.7857262
7/27/2017,WARRANTS,PROBATION SEARCH,Thursday,BAYVIEW,"ARREST, BOOKED",900 Block of CONNECTICUT ST,-122.3972019,37.75353512
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,KEARNY ST / BAY ST,-122.4071493,37.80642673
7/27/2017,NON-CRIMINAL,LOST PROPERTY,Thursday,CENTRAL,NONE,200 Block of KEARNY ST,-122.4039157,37.79053899
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,NORTHPOINT ST / GRANT AV,-122.4088993,37.80716206
7/27/2017,OTHER OFFENSES,VIOLATION OF MUNICIPAL CODE,Thursday,SOUTHERN,"ARREST, BOOKED",6TH ST / AHERN WY,-122.4033755,37.77671407
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,INGLESIDE,NONE,600 Block of FRANCE AV,-122.4331112,37.71759542
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,1100 Block of LOMBARD ST,-122.4204689,37.80194482
7/27/2017,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,INGLESIDE,"ARREST, BOOKED",HIGHLAND AV / PATTON ST,-122.4231175,37.7373571
7/27/2017,OTHER OFFENSES,FALSE PERSONATION,Thursday,SOUTHERN,"ARREST, BOOKED",7TH ST / MARKET ST,-122.4125153,37.78047775
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,PARK,NONE,7TH AV / HUGO ST,-122.4642365,37.76506581
7/27/2017,ASSAULT,BATTERY,Thursday,BAYVIEW,NONE,INGALLS ST / UNDERWOOD AV,-122.3862423,37.72660568
7/27/2017,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,INGLESIDE,"ARREST, BOOKED",0 Block of OLIVER ST,-122.4501029,37.70894564
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,9TH ST / FOLSOM ST,-122.4116124,37.77376796
7/27/2017,NON-CRIMINAL,LOST PROPERTY,Thursday,NORTHERN,NONE,FILLMORE ST / MCALLISTER ST,-122.4317655,37.77863111
7/27/2017,OTHER OFFENSES,DUMPING OF OFFENSIVE MATTER,Thursday,BAYVIEW,NONE,100 Block of MARLIN CT,-122.3723517,37.72719929
7/27/2017,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,CENTRAL,NONE,600 Block of MERCHANT ST,-122.4040536,37.79490669
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,CENTRAL,NONE,400 Block of KEARNY ST,-122.4043893,37.79216471
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,BAYVIEW,NONE,800 Block of CAROLINA ST,-122.3999838,37.75737887
7/27/2017,NON-CRIMINAL,"LICENSE PLATE, RECOVERED",Thursday,BAYVIEW,NONE,PHELPS ST / CARROLL AV,-122.4008343,37.72921146
7/27/2017,"SEX OFFENSES, FORCIBLE","FORCIBLE RAPE, ARMED WITH A GUN",Thursday,INGLESIDE,NONE,MISSION ST / PRECITA AV,-122.4191235,37.74677552
7/27/2017,LARCENY/THEFT,"LOST PROPERTY, PETTY THEFT",Thursday,TENDERLOIN,NONE,0 Block of POWELL ST,-122.4078454,37.78509432
7/27/2017,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Thursday,CENTRAL,"ARREST, BOOKED",BAY ST / HYDE ST,-122.42018,37.80478965
7/27/2017,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,SOUTHERN,NONE,700 Block of MARKET ST,-122.4039191,37.7871161
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,1500 Block of LAGUNA ST,-122.4280017,37.78538541
7/27/2017,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,TENDERLOIN,NONE,0 Block of 5THSTNORTH ST,-122.4082941,37.78424763
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,SOUTHERN,NONE,800 Block of BRYANT ST,-122.4034048,37.77542071
7/27/2017,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Thursday,TARAVAL,"ARREST, BOOKED",1200 Block of 29TH AV,-122.4879709,37.76400926
7/27/2017,WEAPON LAWS,"FIREARM, LOADED, IN VEHICLE, POSSESSION OR USE",Thursday,BAYVIEW,"ARREST, BOOKED",900 Block of CONNECTICUT ST,-122.3972019,37.75353512
7/27/2017,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,BAYVIEW,"ARREST, BOOKED",INGALLS ST / VANDYKE AV,-122.3868007,37.72598692
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,NORTHERN,NONE,GEARY BL / LAGUNA ST,-122.4279912,37.78495312
7/27/2017,DRUG/NARCOTIC,SALE OF HEROIN,Thursday,SOUTHERN,"ARREST, BOOKED",1100 Block of MARKET ST,-122.4135641,37.77951403
7/27/2017,BURGLARY,"BURGLARY,STORE UNDER CONSTRUCTION, FORCIBLE ENTRY",Thursday,SOUTHERN,NONE,400 Block of BRYANT ST,-122.3941459,37.78258326
7/27/2017,TRESPASS,TRESPASSING,Thursday,MISSION,"ARREST, BOOKED",400 Block of POTRERO AV,-122.4072922,37.76382919
7/27/2017,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,CENTRAL,NONE,1600 Block of THE EMBARCADERONORTH ST,-122.4107742,37.80843502
7/27/2017,LARCENY/THEFT,GRAND THEFT FROM PERSON,Thursday,NORTHERN,"ARREST, BOOKED",0 Block of GROVE ST,-122.4174486,37.77864381
7/27/2017,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Thursday,TENDERLOIN,"ARREST, BOOKED",LEAVENWORTH ST / EDDY ST,-122.414243,37.78372403
